# ANNCSU - Agenzia delle Entrate e ISTAT, licenza CC-BY 4.0; file indirizzarioLombardia20260915.zip, filtrato il 2026-09-25
COMUNE,ODONIMO,CIVICO,ESPONENTE,LAT,LON,METODO
VOGHERA,VIA SAN FRANCESCO D'ASSISI,48,,44.9924655,8.9947199,4
VOGHERA,VIA SAN FRANCESCO D'ASSISI,52,,44.9925626,8.9941272,4
VOGHERA,VIA SAN FRANCESCO D'ASSISI,52,,44.9925583,8.9941288,4
VOGHERA,VIA SAN FRANCESCO D'ASSISI,52,,44.9925587,8.9941315,4
VOGHERA,VIA SAN FRANCESCO D'ASSISI,54,,44.9926074,8.9938671,4
VOGHERA,VIA SAN FRANCESCO D'ASSISI,60,,44.9927523,8.9930046,4
VOGHERA,VIA SAN LORENZO,2,,44.9940591,9.0094328,4
VOGHERA,VIA SAN LORENZO,2,,44.9940619,9.0094359,4
VOGHERA,VIA SAN LORENZO,2,,44.9940614,9.0094348,4
VOGHERA,VIA SAN LORENZO,5,,44.993937,9.0093633,4
VOGHERA,VIA SAN LORENZO,5,,44.9939355,9.0093612,4
VOGHERA,VIA SAN LORENZO,5,,44.9939354,9.0093591,4
VOGHERA,VIA SAN LORENZO,5,,44.9939356,9.009363,4
VOGHERA,VIA SAN LORENZO,5,,44.9939377,9.0093593,4
VOGHERA,VIA SAN LORENZO,6,,44.9939427,9.009489,4
VOGHERA,VIA SAN LORENZO,6,,44.9939455,9.0094903,4
VOGHERA,VIA SAN LORENZO,6,,44.9939437,9.0094869,4
VOGHERA,VIA SAN LORENZO,10,,44.9938319,9.0095438,4
VOGHERA,VIA SAN LORENZO,10,,44.9938323,9.0095445,4
VOGHERA,VIA SAN LORENZO,10,,44.9938328,9.0095446,4
VOGHERA,VIA SAN LORENZO,11,,44.9938009,9.0094496,4
VOGHERA,VIA SAN LORENZO,13,,44.9937604,9.0094747,4
VOGHERA,VIA SAN LORENZO,14,,44.9937203,9.0096238,4
VOGHERA,VIA SAN LORENZO,15,,44.9937134,9.009493,4
VOGHERA,VIA SAN LORENZO,16,,44.993664,9.0096556,4
VOGHERA,VIA SAN LORENZO,17,,44.9936688,9.0094966,4
VOGHERA,VIA SAN LORENZO,17,,44.993671,9.0094958,4
VOGHERA,VIA SAN LORENZO,17,,44.9936718,9.0094938,4
VOGHERA,VIA SAN LORENZO,17,,44.9936721,9.0094943,4
VOGHERA,VIA SAN LORENZO,18,,44.9936051,9.0096574,4
VOGHERA,VIA SAN LORENZO,18,,44.9936038,9.0096593,4
VOGHERA,VIA SAN LORENZO,18,,44.9936061,9.0096586,4
VOGHERA,VIA SAN LUIGI ORIONE,5,,44.9740835,8.989359,4
VOGHERA,VIA SAN LUIGI ORIONE,7,,44.974235,8.988478,4
VOGHERA,VIA SAN LUIGI ORIONE,7,,44.9742363,8.9884814,4
VOGHERA,VIA SAN LUIGI ORIONE,11,,44.9753971,8.9891776,4
VOGHERA,VIA SAN LUIGI ORIONE,11,,44.9753982,8.9891763,4
VOGHERA,VIA SAN LUIGI ORIONE,11,,44.9753987,8.9891761,4
VOGHERA,VIA SAN LUIGI ORIONE,12,,44.9753957,8.9891764,4
VOGHERA,VIA SAN LUIGI ORIONE,17,,44.9753966,8.9891773,4
VOGHERA,VIA SAN LUIGI ORIONE,19,,44.9753951,8.989176,4
VOGHERA,VIA SANDRO BOTTICELLI,4,,44.9780311,9.0057192,4
VOGHERA,VIA SANDRO BOTTICELLI,4,BIS,44.9780275,9.0057184,4
VOGHERA,VIA SANDRO BOTTICELLI,6,,44.9783902,9.0057371,4
VOGHERA,VIA SANDRO BOTTICELLI,6,BIS,44.9783907,9.0057365,4
VOGHERA,VIA SANDRO BOTTICELLI,8,,44.9787528,9.0057569,4
VOGHERA,VIA SANDRO BOTTICELLI,8,BIS,44.9787508,9.0057566,4
VOGHERA,VIA SANDRO BOTTICELLI,8,BIS,44.9787523,9.0057563,4
VOGHERA,VIA SANDRO BOTTICELLI,8,BIS,44.9787487,9.0057541,4
VOGHERA,VIA SANT'AMBROGIO,2,,44.995016,9.0080967,4
VOGHERA,VIA SANT'AMBROGIO,4,,44.9948954,9.0077003,4
VOGHERA,VIA SANT'AMBROGIO,5,,44.9950105,9.0072676,4
VOGHERA,VIA SANT'AMBROGIO,6,,44.9949142,9.0077121,4
VOGHERA,VIA SANT'AMBROGIO,8,,44.9948846,9.0075364,4
VOGHERA,VIA SANT'AMBROGIO,9,,44.9949445,9.0072377,4
VOGHERA,VIA SANT'AMBROGIO,9,,44.9949459,9.0072402,4
VOGHERA,VIA SANT'AMBROGIO,10,,44.9948673,9.0073726,4
VOGHERA,VIA SANT'AMBROGIO,12,,44.9948542,9.0072057,4
VOGHERA,VIA SANT'AMBROGIO,14,,44.9948366,9.0070391,4
VOGHERA,VIA SANT'AMBROGIO,16,,44.9948246,9.0068785,4
VOGHERA,VIA SANT'AMBROGIO,17,,44.9948997,9.0066961,4
VOGHERA,VIA SANT'AMBROGIO,18,,44.9948102,9.0067087,4
VOGHERA,VIA SANT'AMBROGIO,19,,44.9948971,9.0066312,4
VOGHERA,VIA SANT'AMBROGIO,19,,44.9948976,9.0066313,4
VOGHERA,VIA SANT'AMBROGIO,21,,44.9948828,9.0064455,4
VOGHERA,VIA SANT'AMBROGIO,22,,44.994797,9.0064695,4
VOGHERA,VIA SANT'AMBROGIO,22,,44.9947964,9.0064692,4
VOGHERA,VIA SANT'AMBROGIO,22,,44.9947957,9.0064672,4
VOGHERA,VIA SANT'AMBROGIO,23,,44.9948695,9.0062359,4
VOGHERA,VIA SANT'AMBROGIO,24,,44.9947842,9.0063168,4
VOGHERA,VIA SANT'AMBROGIO,25,,44.9948486,9.0060197,4
VOGHERA,VIA SANT'AMBROGIO,28,,44.9947517,9.0059519,4
VOGHERA,VIA SANT'AMBROGIO,28,,44.9947523,9.0059499,4
VOGHERA,VIA SANT'AMBROGIO,30,,44.9947299,9.0057991,4
VOGHERA,VIA SANT'AMBROGIO,31,,44.9947968,9.0055636,4
VOGHERA,VIA SANT'AMBROGIO,32,,44.9947115,9.0056226,4
VOGHERA,VIA SANT'AMBROGIO,33,,44.9948524,9.0050639,4
VOGHERA,VIA SANT'AMBROGIO,33,,44.9948487,9.0050592,4
VOGHERA,VIA SANT'AMBROGIO,33,,44.99485,9.0050628,4
VOGHERA,VIA SANT'AMBROGIO,34,,44.9947077,9.0055589,4
VOGHERA,VIA SANT'AMBROGIO,34,,44.9947071,9.005557,4
VOGHERA,VIA SANT'AMBROGIO,35,,44.9949228,9.0045883,4
VOGHERA,VIA SANT'AMBROGIO,36,,44.9947117,9.0053922,4
VOGHERA,VIA SANT'AMBROGIO,38,,44.9947381,9.005226,4
VOGHERA,VIA SANT'AMBROGIO,40,,44.9947616,9.0050598,4
VOGHERA,VIA SANT'AMBROGIO,42,,44.9947883,9.0048946,4
VOGHERA,VIA SANT'AMBROGIO,46,,44.9948368,9.0045623,4
VOGHERA,VIA SANTA CHIARA,2,A,44.977584,9.0113702,4
VOGHERA,VIA SANTA CHIARA,4,,44.9774933,9.0111949,4
VOGHERA,VIA SANTA CHIARA,4,,44.9774891,9.0111976,4
VOGHERA,VIA SANTA CHIARA,6,,44.9767793,9.0114806,4
VOGHERA,VIA SANTA CHIARA,6,,44.9767813,9.0114812,4
VOGHERA,VIA SANTA CHIARA,6,,44.9767828,9.0114822,4
VOGHERA,VIA SANTA CHIARA,6,,44.9767784,9.0114812,4
VOGHERA,VIA SANTA CHIARA,10,,44.9776746,9.0115388,4
VOGHERA,VIA SANTA MADDALENA DI CANOSSA,2,,44.9815454,9.0005555,4
VOGHERA,VIA SANTA MADDALENA DI CANOSSA,6,,44.9818743,9.0004771,4
VOGHERA,VIA SANTA MADDALENA DI CANOSSA,6,,44.9818753,9.000476,4
VOGHERA,VIA SANTA MADDALENA DI CANOSSA,6,,44.9818757,9.0004771,4
VOGHERA,VIA SANTA MADDALENA DI CANOSSA,12,,44.9818982,9.0006294,4
VOGHERA,VIA SANTA MADDALENA DI CANOSSA,13,,44.9820481,9.0005065,4
VOGHERA,VIA SANTA MADDALENA DI CANOSSA,13,,44.982046,9.0005048,4
VOGHERA,VIA SANTA MADDALENA DI CANOSSA,13,,44.9820503,9.000505,4
VOGHERA,VIA SANTA MADDALENA DI CANOSSA,15,,44.9820739,9.0006885,4
VOGHERA,VIA SANTE ZENNARO,1,,44.9853147,9.002607,4
VOGHERA,VIA SANTE ZENNARO,2,,44.9854276,9.0029745,4
VOGHERA,VIA SANTE ZENNARO,2,A,44.9854787,9.0030204,4
VOGHERA,VIA SANTE ZENNARO,2,B,44.9854844,9.0029174,4
VOGHERA,VIA SANTE ZENNARO,3,,44.9852978,9.0034801,4
VOGHERA,VIA SARDEGNA,1,,44.98669,9.0114558,4
VOGHERA,VIA SARDEGNA,1,,44.9866918,9.0114597,4
VOGHERA,VIA SARDEGNA,3,,44.9866679,9.0118208,4
VOGHERA,VIA SARDEGNA,3,,44.9866642,9.011819,4
VOGHERA,VIA SARDEGNA,9,,44.9865561,9.0128994,4
VOGHERA,VIA SARDEGNA,9,,44.9865594,9.0128987,4
VOGHERA,VIA SARDEGNA,9,,44.986559,9.0128978,4
VOGHERA,VIA SARDEGNA,13,,44.9864797,9.0136173,4
VOGHERA,VIA SARDEGNA,13,,44.9864776,9.013616,4
VOGHERA,VIA SARDEGNA,15,,44.9863839,9.0139936,4
VOGHERA,VIA SARDEGNA,15,9,44.9863858,9.0139966,4
VOGHERA,VIA SARDEGNA,16,,44.9864931,9.0129315,4
VOGHERA,VIA SEVERINO GRATTONI,1,,44.9935675,9.0084241,4
VOGHERA,VIA SEVERINO GRATTONI,1,,44.9935669,9.0084227,4
VOGHERA,VIA SEVERINO GRATTONI,3,,44.9935638,9.0084138,4
VOGHERA,VIA SEVERINO GRATTONI,4,,44.9936089,9.0085071,4
VOGHERA,VIA SEVERINO GRATTONI,4,,44.9936056,9.0085101,4
VOGHERA,VIA SEVERINO GRATTONI,4,,44.9936074,9.0085095,4
VOGHERA,VIA SEVERINO GRATTONI,4,,44.9936077,9.0085102,4
VOGHERA,VIA SEVERINO GRATTONI,5,,44.9935097,9.00844,4
VOGHERA,VIA SEVERINO GRATTONI,5,,44.9935088,9.008443,4
VOGHERA,VIA SEVERINO GRATTONI,5,,44.9935132,9.00844,4
VOGHERA,VIA SEVERINO GRATTONI,5,,44.9935107,9.0084437,4
VOGHERA,VIA SEVERINO GRATTONI,6,,44.99354,9.0085582,4
VOGHERA,VIA SEVERINO GRATTONI,6,,44.9935411,9.0085615,4
VOGHERA,VIA SEVERINO GRATTONI,8,,44.9934826,9.0086138,4
VOGHERA,VIA SEVERINO GRATTONI,8,,44.9934848,9.0086124,4
VOGHERA,VIA SEVERINO GRATTONI,10,,44.9934257,9.0086686,4
VOGHERA,VIA SEVERINO GRATTONI,10,,44.9934249,9.0086702,4
VOGHERA,VIA SEVERINO GRATTONI,12,,44.9933638,9.0087229,4
VOGHERA,VIA SEVERINO GRATTONI,12,,44.9933617,9.0087219,4
VOGHERA,VIA SEVERINO GRATTONI,13,,44.9932911,9.0086542,4
VOGHERA,VIA SEVERINO GRATTONI,14,,44.9933009,9.0087973,4
VOGHERA,VIA SEVERINO GRATTONI,17,,44.9931816,9.0087528,4
VOGHERA,VIA SEVERINO GRATTONI,19,,44.9931265,9.0087744,4
VOGHERA,VIA SEVERINO GRATTONI,19,,44.9931263,9.0087757,4
VOGHERA,VIA SICILIA,3,,44.9866176,9.0239758,4
VOGHERA,VIA SICILIA,3,,44.9866174,9.0239782,4
VOGHERA,VIA SICILIA,5,,44.9864294,9.0239348,4
VOGHERA,VIA SICILIA,6,,44.9861382,9.0239383,4
VOGHERA,VIA SICILIA,6,,44.986137,9.023939,4
VOGHERA,VIA SICILIA,7,,44.9862465,9.0238439,4
VOGHERA,VIA SICILIA,7,,44.9862429,9.0238425,4
VOGHERA,VIA SICILIA,8,,44.9859075,9.0238573,4
VOGHERA,VIA SICILIA,8,,44.9859113,9.0238556,4
VOGHERA,VIA SICILIA,10,,44.9856803,9.023774,4
VOGHERA,VIA SICILIA,10,,44.98568,9.0237773,4
VOGHERA,VIA SICILIA,12,,44.9854537,9.0236956,4
VOGHERA,VIA SICILIA,12,,44.9854504,9.023693,4
VOGHERA,VIA SICILIA,13,,44.9856856,9.0236652,4
VOGHERA,VIA SICILIA,14,,44.9852201,9.0236431,4
VOGHERA,VIA SICILIA,15,,44.9855016,9.0236021,4
VOGHERA,VIA SICILIA,16,,44.9852076,9.0236149,4
VOGHERA,VIA SICILIA,16,,44.9852052,9.0236143,4
VOGHERA,VIA SICILIA,18,,44.9847565,9.0234751,4
VOGHERA,VIA SICILIA,18,,44.984758,9.0234751,4
VOGHERA,VIA SICILIA,20,,44.9845209,9.023399,4
VOGHERA,VIA SICILIA,20,,44.9845208,9.0234002,4
VOGHERA,VIA SICILIA,20,,44.9845213,9.0233972,4
VOGHERA,VIA SICILIA,20,,44.9845217,9.0233994,4
VOGHERA,VIA SICILIA,21,,44.9849367,9.0234007,4
VOGHERA,VIA SICILIA,21,,44.9849332,9.0233987,4
VOGHERA,VIA SICILIA,22,,44.984699,9.0235138,4
VOGHERA,VIA SICILIA,23,,44.9849304,9.0233258,4
VOGHERA,VIA SICILIA,23,,44.9849297,9.0233296,4
VOGHERA,VIA SICILIA,23,A,44.9849572,9.0233306,4
VOGHERA,VIA SICILIA,23,A,44.984957,9.0233332,4
VOGHERA,VIA SICILIA,24,,44.9840655,9.0231661,4
VOGHERA,VIA SICILIA,25,,44.98456,9.0232832,4
VOGHERA,VIA SICILIA,25,A,44.9845589,9.023283,4
VOGHERA,VIA SICILIA,26,,44.9840602,9.0228844,4
VOGHERA,VIA SICILIA,26,,44.9840594,9.0228828,4
VOGHERA,VIA SICILIA,28,,44.9840537,9.0226501,4
VOGHERA,VIA SICILIA,28,,44.984056,9.0226537,4
VOGHERA,VIA SICILIA,33,,44.984152,9.0228438,4
VOGHERA,VIA SICILIA,33,,44.9841523,9.0228425,4
VOGHERA,VIA SILVIO PELLICO,1,,44.9856775,9.0085027,4
VOGHERA,VIA SILVIO PELLICO,1,,44.9856729,9.0085031,4
VOGHERA,VIA SILVIO PELLICO,3,,44.9856974,9.0087366,4
VOGHERA,VIA SILVIO PELLICO,5,,44.9856243,9.0089122,4
VOGHERA,VIA SILVIO PELLICO,5,,44.9856236,9.0089145,4
VOGHERA,VIA SILVIO PELLICO,7,,44.9855944,9.0091464,4
VOGHERA,VIA SILVIO PELLICO,9,,44.985563,9.0093559,4
VOGHERA,VIA SILVIO PELLICO,10,,44.9854529,9.0107168,4
VOGHERA,VIA SILVIO PELLICO,10,,44.9854507,9.0107154,4
VOGHERA,VIA SILVIO PELLICO,10,,44.9854492,9.0107149,4
VOGHERA,VIA SILVIO PELLICO,13,,44.9854981,9.0097506,4
VOGHERA,VIA SILVIO PELLICO,13,,44.9854971,9.0097527,4
VOGHERA,VIA SILVIO PELLICO,14,,44.9854369,9.0108219,4
VOGHERA,VIA SILVIO PELLICO,15,,44.9854672,9.0099633,4
VOGHERA,VIA SILVIO PELLICO,15,,44.9854694,9.0099657,4
VOGHERA,VIA SILVIO PELLICO,16,,44.9854324,9.0108635,4
VOGHERA,VIA SILVIO PELLICO,18,,44.9853843,9.0108682,4
VOGHERA,VIA SILVIO PELLICO,18,,44.9853823,9.0108715,4
VOGHERA,VIA SILVIO PELLICO,19,,44.9854067,9.010384,4
VOGHERA,VIA SILVIO PELLICO,19,,44.9854088,9.0103852,4
VOGHERA,VIA SILVIO PELLICO,20,,44.9854211,9.0109207,4
VOGHERA,VIA SILVIO PELLICO,20,,44.9854256,9.0109224,4
VOGHERA,VIA SILVIO PELLICO,21,,44.9853753,9.0106135,4
VOGHERA,VIA SILVIO PELLICO,23,,44.9853655,9.0106441,4
VOGHERA,VIA SILVIO PELLICO,23,,44.9853654,9.0106468,4
VOGHERA,VIA SILVIO PELLICO,24,,44.9854127,9.0110107,4
VOGHERA,VIA SILVIO PELLICO,24,,44.9854133,9.0110077,4
VOGHERA,VIA SILVIO PELLICO,27,,44.9853119,9.0110695,4
VOGHERA,VIA SILVIO PELLICO,27,,44.9853103,9.0110702,4
VOGHERA,VIA SILVIO PELLICO,27,,44.9853084,9.0110673,4
VOGHERA,VIA SILVIO PELLICO,28,,44.9853963,9.0111168,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,1,,44.9924165,9.0059986,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,3,,44.9921823,9.0061645,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,3,,44.9921808,9.006163,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,3,,44.9921812,9.0061629,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,3,A,44.9921845,9.0061602,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,6,,44.9922308,9.0062743,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,6,,44.9922283,9.0062748,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,7,,44.9920134,9.0063875,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,9,,44.9918231,9.0064394,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,9,,44.9918213,9.0064361,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,11,,44.9916571,9.0065833,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,13,,44.9914898,9.0067125,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,16,,44.9917357,9.0066702,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,18,,44.9916156,9.0067628,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,19,,44.9909828,9.0071462,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,19,A,44.9910282,9.0070874,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,20,,44.9915027,9.006847,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,21,,44.9910136,9.0071755,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,22,,44.9913873,9.0069403,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,23,,44.9907113,9.0073832,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,23,,44.9907121,9.0073821,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,24,,44.9912807,9.0070082,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,24,,44.9912807,9.0070103,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,24,,44.991279,9.0070128,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,28,,44.9910894,9.0072217,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,28,,44.9910894,9.0072246,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,28,,44.991092,9.0072218,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,32,,44.9909608,9.0073501,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,32,,44.9909615,9.0073504,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,32,,44.9909637,9.0073475,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,32,,44.9909614,9.0073492,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,32,,44.9909602,9.0073473,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,34,,44.9908616,9.0074657,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,36,,44.9907281,9.0075103,4
VOGHERA,VIA SORELLE CAROLINA E AGATA BELLOCCHIO,36,,44.9907281,9.0075105,4
VOGHERA,VIA SPARTACO LANTINI,1,,44.9947864,9.0086634,4
VOGHERA,VIA SPARTACO LANTINI,1,,44.9947856,9.0086624,4
VOGHERA,VIA SPARTACO LANTINI,2,,44.9946881,9.0082347,4
VOGHERA,VIA SPARTACO LANTINI,3,,44.9947205,9.0087397,4
VOGHERA,VIA SPARTACO LANTINI,3,,44.9947201,9.0087398,4
VOGHERA,VIA SPARTACO LANTINI,3,,44.9947185,9.0087427,4
VOGHERA,VIA SPARTACO LANTINI,4,,44.9947632,9.00856,4
VOGHERA,VIA SPARTACO LANTINI,5,,44.9948449,9.0092556,4
VOGHERA,VIA SPARTACO LANTINI,6,,44.9948493,9.008885,4
VOGHERA,VIA SPARTACO LANTINI,8,,44.9949286,9.0091875,4
VOGHERA,VIA SPARTACO LANTINI,8,,44.9949318,9.0091882,4
VOGHERA,VIA SPARTACO LANTINI,8,,44.9949317,9.0091872,4
VOGHERA,VIA STELVIO,1,,44.9976929,9.0003024,4
VOGHERA,VIA STELVIO,5,,44.997648,9.0008358,4
VOGHERA,VIA STELVIO,5,,44.997648,9.0008376,4
VOGHERA,VIA STELVIO,5,,44.9976499,9.0008344,4
VOGHERA,VIA STELVIO,17,,44.9976877,8.9997633,4
VOGHERA,VIA STROMBOLI,1,,44.986023,9.025284,4
VOGHERA,VIA STROMBOLI,1,,44.9860221,9.0252847,4
VOGHERA,VIA STROMBOLI,1,,44.9860235,9.0252845,4
VOGHERA,VIA STROMBOLI,5,,44.9857523,9.0251602,4
VOGHERA,VIA STROMBOLI,6,,44.9857544,9.0251629,4
VOGHERA,VIA STROMBOLI,9,,44.985465,9.0251221,4
VOGHERA,VIA STROMBOLI,11,,44.9853423,9.0250039,4
VOGHERA,VIA STROMBOLI,13,,44.985203,9.0249223,4
VOGHERA,VIA STROMBOLI,13,,44.9852034,9.024919,4
VOGHERA,VIA STROMBOLI,16,,44.9852655,9.0250123,4
VOGHERA,VIA STROMBOLI,16,,44.9852658,9.0250136,4
VOGHERA,VIA STROMBOLI,17,,44.9851705,9.0248052,4
VOGHERA,VIA STROMBOLI,17,,44.9851725,9.0248045,4
VOGHERA,VIA STROMBOLI,20,,44.9850318,9.0250869,4
VOGHERA,VIA STROMBOLI,34,,44.9850327,9.0250863,4
VOGHERA,VIA SUOR MARIA TERESA SPINELLI,2,,44.9766827,9.0023302,4
VOGHERA,VIA SUOR MARIA TERESA SPINELLI,2,,44.9766812,9.002333,4
VOGHERA,VIA SUOR MARIA TERESA SPINELLI,5,,44.9767287,9.0024135,4
VOGHERA,VIA SUOR MARIA TERESA SPINELLI,5,,44.976682,9.0023533,4
VOGHERA,VIA SUOR MARIA TERESA SPINELLI,11,,44.9768176,9.0027082,4
VOGHERA,VIA SUOR MARIA TERESA SPINELLI,11,,44.9768172,9.0027056,4
VOGHERA,VIA TAGLIAMENTO,1,,44.9887591,8.9885767,4
VOGHERA,VIA TAGLIAMENTO,1,,44.9887632,8.9885733,4
VOGHERA,VIA TAGLIAMENTO,1,,44.9887587,8.9885728,4
VOGHERA,VIA TAGLIAMENTO,3,,44.9885447,8.9885297,4
VOGHERA,VIA TAGLIAMENTO,3,,44.988542,8.988533,4
VOGHERA,VIA TAGLIAMENTO,3,,44.9885434,8.9885318,4
VOGHERA,VIA TAGLIAMENTO,3,,44.9885463,8.98853,4
VOGHERA,VIA TAGLIAMENTO,4,,44.9885704,8.9886636,4
VOGHERA,VIA TAGLIAMENTO,4,,44.9885696,8.9886649,4
VOGHERA,VIA TAGLIAMENTO,5,,44.9883239,8.9884914,4
VOGHERA,VIA TAGLIAMENTO,5,,44.9883229,8.9884913,4
VOGHERA,VIA TAGLIAMENTO,5,,44.9883217,8.988487,4
VOGHERA,VIA TAGLIAMENTO,6,,44.9883967,8.9886536,4
VOGHERA,VIA TAGLIAMENTO,7,,44.9881058,8.9884682,4
VOGHERA,VIA TAGLIAMENTO,8,,44.9882235,8.9885953,4
VOGHERA,VIA TAGLIAMENTO,8,,44.9882229,8.988598,4
VOGHERA,VIA TAGLIAMENTO,9,,44.9878869,8.9884219,4
VOGHERA,VIA TAGLIAMENTO,10,,44.9880472,8.988585,4
VOGHERA,VIA TAGLIAMENTO,12,,44.9878707,8.9885242,4
VOGHERA,VIA TAGLIAMENTO,12,,44.9878744,8.9885282,4
VOGHERA,VIA TAGLIAMENTO,13,,44.9876301,8.9883525,4
VOGHERA,VIA TAGLIAMENTO,13,,44.9876267,8.988354,4
VOGHERA,VIA TAGLIAMENTO,14,,44.98784,8.9885408,4
VOGHERA,VIA TAGLIAMENTO,15,,44.9874062,8.9883069,4
VOGHERA,VIA TAGLIAMENTO,15,,44.9874056,8.9883037,4
VOGHERA,VIA TAGLIAMENTO,15,,44.9874075,8.988304,4
VOGHERA,VIA TAGLIAMENTO,16,,44.987693,8.9885109,4
VOGHERA,VIA TAGLIAMENTO,17,,44.9871875,8.9882619,4
VOGHERA,VIA TAGLIAMENTO,17,,44.9871879,8.9882629,4
VOGHERA,VIA TAGLIAMENTO,18,,44.9875438,8.9884835,4
VOGHERA,VIA TAGLIAMENTO,19,,44.9869676,8.9882204,4
VOGHERA,VIA TAGLIAMENTO,19,,44.9869695,8.9882222,4
VOGHERA,VIA TAGLIAMENTO,20,,44.9873967,8.9884331,4
VOGHERA,VIA TAGLIAMENTO,20,,44.9873962,8.9884323,4
VOGHERA,VIA TAGLIAMENTO,22,,44.987247,8.9884253,4
VOGHERA,VIA TAGLIAMENTO,24,,44.9871024,8.9883969,4
VOGHERA,VIA TAGLIAMENTO,26,,44.986953,8.9883486,4
VOGHERA,VIA TAGLIAMENTO,26,,44.9869554,8.9883443,4
VOGHERA,VIA TARO,6,,44.9971408,9.0238432,4
VOGHERA,VIA TARO,8,,44.9971573,9.0240204,4
VOGHERA,VIA TEMPIO SACRARIO DELLA CAVALLERIA,2,,44.99057,9.0160411,4
VOGHERA,VIA TEMPIO SACRARIO DELLA CAVALLERIA,2,,44.9905684,9.0160382,4
VOGHERA,VIA TEMPIO SACRARIO DELLA CAVALLERIA,4,,44.9904584,9.0160271,4
VOGHERA,VIA TEMPIO SACRARIO DELLA CAVALLERIA,5,,44.9901666,9.0158622,4
VOGHERA,VIA TEMPIO SACRARIO DELLA CAVALLERIA,6,,44.9903302,9.0160204,4
VOGHERA,VIA TEMPIO SACRARIO DELLA CAVALLERIA,7,,44.989963,9.0158098,4
VOGHERA,VIA TEMPIO SACRARIO DELLA CAVALLERIA,8,,44.9902096,9.0159793,4
VOGHERA,VIA TEMPIO SACRARIO DELLA CAVALLERIA,8,,44.9902104,9.0159776,4
VOGHERA,VIA TEMPIO SACRARIO DELLA CAVALLERIA,10,,44.9900957,9.0159502,4
VOGHERA,VIA TEMPIO SACRARIO DELLA CAVALLERIA,10,,44.9900927,9.0159529,4
VOGHERA,VIA TEMPIO SACRARIO DELLA CAVALLERIA,12,,44.9899775,9.0159416,4
VOGHERA,VIA TEMPIO SACRARIO DELLA CAVALLERIA,13,,44.9894825,9.0157166,4
VOGHERA,VIA TEMPIO SACRARIO DELLA CAVALLERIA,13,,44.9894837,9.0157176,4
VOGHERA,VIA TEMPIO SACRARIO DELLA CAVALLERIA,14,,44.9898592,9.015893,4
VOGHERA,VIA TEMPIO SACRARIO DELLA CAVALLERIA,14,,44.9898578,9.0158938,4
VOGHERA,VIA TEMPIO SACRARIO DELLA CAVALLERIA,14,,44.9898594,9.0158938,4
VOGHERA,VIA TEMPIO SACRARIO DELLA CAVALLERIA,14,,44.989859,9.0158928,4
VOGHERA,VIA TEMPIO SACRARIO DELLA CAVALLERIA,15,,44.9893624,9.0157266,4
